Order_ID;Size;Color;Order;Detail_Divan;Buyer_ID;Order_Date;Finish_Date;order_detail/information;Price;;;;;
2466;160;Pink;Tipe2;Biasa;2;2020-12-23;2020-12-30;Tipe2 Biasa 160 Pink;1100000;;;;;
2467;160;Coklat;Tipe1;Biasa;6;2020-12-25;2021-01-01;Tipe1 Biasa 160 Coklat;700000;;;;;
2468;120;Coklat;Tipe1;Biasa;6;2020-12-25;2021-01-01;Tipe1 Biasa 120 Coklat;700000;;;;;
2469;180;Hitam;Tipe4;Biasa;6;2020-12-25;2021-01-01;Tipe4 Biasa 180 Hitam;1300000;;;;;
2470;160;Coklat;Tipe2;Biasa;6;2020-12-25;2021-01-01;Tipe2 Biasa 160 Coklat;1100000;;;;;
2471;180;Coklat;Tipe4;Biasa;6;2020-12-25;2021-01-01;Tipe4 Biasa 180 Coklat;1300000;;;;;
2472;120;Abu-Abu;Tipe1;Biasa;6;2020-12-25;2021-01-01;Tipe1 Biasa 120 Abu-Abu;700000;;;;;
2473;180;Pink;Tipe2;Biasa;6;2020-12-25;2021-01-01;Tipe2 Biasa 180 Pink;1100000;;;;;
2474;180;Merah;Tipe1;Biasa;6;2020-12-25;2021-01-01;Tipe1 Biasa 180 Merah;700000;;;;;
2475;140;Hitam;Tipe2;Biasa;3;2020-12-27;2021-01-03;Tipe2 Biasa 140 Hitam;1100000;;;;;
2476;120;Pink;Tipe2;Biasa;3;2020-12-27;2021-01-03;Tipe2 Biasa 120 Pink;1100000;;;;;
2477;160;Coklat;Tipe4;Laci;3;2020-12-27;2021-01-03;Tipe4 Laci 160 Coklat;1600000;;;;;
2478;180;Pink;Tipe1;Biasa;3;2020-12-27;2021-01-03;Tipe1 Biasa 180 Pink;700000;;;;;
2479;160;Pink;Tipe2;Biasa;3;2020-12-27;2021-01-03;Tipe2 Biasa 160 Pink;1100000;;;;;
2480;160;Abu-Abu;Tipe4;Biasa;3;2020-12-27;2021-01-03;Tipe4 Biasa 160 Abu-Abu;1300000;;;;;
2481;120;Abu-Abu;Tipe4;Biasa;3;2020-12-27;2021-01-03;Tipe4 Biasa 120 Abu-Abu;1300000;;;;;
2482;140;Abu-Abu;Tipe3;Biasa;3;2020-12-27;2021-01-03;Tipe3 Biasa 140 Abu-Abu;1200000;;;;;
2483;120;Merah;Tipe2;Biasa;3;2020-12-30;2021-01-06;Tipe2 Biasa 120 Merah;1100000;;;;;
2484;160;Abu-Abu;Tipe1;Biasa;3;2020-12-30;2021-01-06;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
2485;160;Abu-Abu;Tipe1;Biasa;3;2020-12-30;2021-01-06;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
2486;160;Pink;Tipe2;Biasa;3;2020-12-30;2021-01-06;Tipe2 Biasa 160 Pink;1100000;;;;;
2487;140;Hitam;Tipe3;Biasa;3;2020-12-30;2021-01-06;Tipe3 Biasa 140 Hitam;1200000;;;;;
2488;160;Coklat;Tipe1;Laci;3;2020-12-30;2021-01-06;Tipe1 Laci 160 Coklat;1000000;;;;;
2489;160;Merah;Tipe3;Biasa;3;2020-12-30;2021-01-06;Tipe3 Biasa 160 Merah;1200000;;;;;
2490;160;Hitam;Tipe3;Biasa;3;2020-12-30;2021-01-06;Tipe3 Biasa 160 Hitam;1200000;;;;;
2491;160;Abu-Abu;Tipe3;Biasa;3;2020-12-30;2021-01-06;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
2492;160;Hitam;Tipe4;Biasa;3;2020-12-30;2021-01-06;Tipe4 Biasa 160 Hitam;1300000;;;;;
2493;160;Hitam;Tipe1;Biasa;3;2020-12-30;2021-01-06;Tipe1 Biasa 160 Hitam;700000;;;;;
2494;120;Merah;Tipe3;Biasa;2;2021-01-01;2021-01-08;Tipe3 Biasa 120 Merah;1200000;;;;;
2495;160;Abu-Abu;Tipe4;Biasa;2;2021-01-01;2021-01-08;Tipe4 Biasa 160 Abu-Abu;1300000;;;;;
2496;160;Pink;Tipe4;Biasa;2;2021-01-01;2021-01-08;Tipe4 Biasa 160 Pink;1300000;;;;;
2497;160;Hitam;Tipe1;Laci;2;2021-01-01;2021-01-08;Tipe1 Laci 160 Hitam;1000000;;;;;
2498;120;Pink;Tipe2;Biasa;2;2021-01-01;2021-01-08;Tipe2 Biasa 120 Pink;1100000;;;;;
2499;120;Coklat;Tipe2;Biasa;2;2021-01-01;2021-01-08;Tipe2 Biasa 120 Coklat;1100000;;;;;
2500;140;Hitam;Tipe2;Biasa;4;2021-01-03;2021-01-10;Tipe2 Biasa 140 Hitam;1100000;;;;;
2501;120;Coklat;Tipe1;Biasa;4;2021-01-03;2021-01-10;Tipe1 Biasa 120 Coklat;700000;;;;;
2502;120;Merah;Tipe4;Permata;4;2021-01-03;2021-01-10;Tipe4 Permata 120 Merah;1900000;;;;;
2503;120;Hitam;Tipe1;Biasa;4;2021-01-03;2021-01-10;Tipe1 Biasa 120 Hitam;700000;;;;;
2504;140;Coklat;Tipe2;Biasa;4;2021-01-03;2021-01-10;Tipe2 Biasa 140 Coklat;1100000;;;;;
2505;160;Hitam;Tipe1;Biasa;4;2021-01-03;2021-01-10;Tipe1 Biasa 160 Hitam;700000;;;;;
2506;160;Coklat;Tipe1;Laci;4;2021-01-03;2021-01-10;Tipe1 Laci 160 Coklat;1000000;;;;;
2507;160;Hitam;Tipe3;Biasa;4;2021-01-03;2021-01-10;Tipe3 Biasa 160 Hitam;1200000;;;;;
2508;140;Coklat;Tipe2;Biasa;4;2021-01-03;2021-01-10;Tipe2 Biasa 140 Coklat;1100000;;;;;
2509;160;Hitam;Tipe4;Biasa;4;2021-01-03;2021-01-10;Tipe4 Biasa 160 Hitam;1300000;;;;;
2510;140;Abu-Abu;Tipe3;Biasa;4;2021-01-03;2021-01-10;Tipe3 Biasa 140 Abu-Abu;1200000;;;;;
2511;160;Hitam;Tipe3;Biasa;6;2021-01-06;2021-01-13;Tipe3 Biasa 160 Hitam;1200000;;;;;
2512;140;Coklat;Tipe1;Biasa;6;2021-01-06;2021-01-13;Tipe1 Biasa 140 Coklat;700000;;;;;
2513;120;Hitam;Tipe1;Permata;6;2021-01-06;2021-01-13;Tipe1 Permata 120 Hitam;1300000;;;;;
2514;180;Abu-Abu;Tipe2;Biasa;6;2021-01-06;2021-01-13;Tipe2 Biasa 180 Abu-Abu;1100000;;;;;
2515;120;Hitam;Tipe1;Biasa;4;2021-01-08;2021-01-15;Tipe1 Biasa 120 Hitam;700000;;;;;
2516;180;Hitam;Tipe3;Biasa;4;2021-01-08;2021-01-15;Tipe3 Biasa 180 Hitam;1200000;;;;;
2517;180;Hitam;Tipe1;Biasa;4;2021-01-08;2021-01-15;Tipe1 Biasa 180 Hitam;700000;;;;;
2518;160;Abu-Abu;Tipe1;Biasa;4;2021-01-08;2021-01-15;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
2519;180;Abu-Abu;Tipe2;Biasa;4;2021-01-08;2021-01-15;Tipe2 Biasa 180 Abu-Abu;1100000;;;;;
2520;140;Coklat;Tipe3;Biasa;4;2021-01-08;2021-01-15;Tipe3 Biasa 140 Coklat;1200000;;;;;
2521;140;Hitam;Tipe4;Biasa;4;2021-01-08;2021-01-15;Tipe4 Biasa 140 Hitam;1300000;;;;;
2522;160;Hitam;Tipe1;Laci;4;2021-01-08;2021-01-15;Tipe1 Laci 160 Hitam;1000000;;;;;
2523;180;Abu-Abu;Tipe1;Biasa;3;2021-01-10;2021-01-17;Tipe1 Biasa 180 Abu-Abu;700000;;;;;
2524;160;Hitam;Tipe1;Biasa;3;2021-01-10;2021-01-17;Tipe1 Biasa 160 Hitam;700000;;;;;
2525;140;Coklat;Tipe1;Biasa;3;2021-01-10;2021-01-17;Tipe1 Biasa 140 Coklat;700000;;;;;
2526;160;Merah;Tipe2;Biasa;3;2021-01-10;2021-01-17;Tipe2 Biasa 160 Merah;1100000;;;;;
2527;180;Coklat;Tipe4;Biasa;3;2021-01-10;2021-01-17;Tipe4 Biasa 180 Coklat;1300000;;;;;
2528;160;Merah;Tipe2;Biasa;3;2021-01-10;2021-01-17;Tipe2 Biasa 160 Merah;1100000;;;;;
2529;120;Coklat;Tipe2;Biasa;3;2021-01-10;2021-01-17;Tipe2 Biasa 120 Coklat;1100000;;;;;
2530;180;Merah;Tipe2;Biasa;3;2021-01-10;2021-01-17;Tipe2 Biasa 180 Merah;1100000;;;;;
2531;160;Pink;Tipe3;Biasa;3;2021-01-10;2021-01-17;Tipe3 Biasa 160 Pink;1200000;;;;;
2532;140;Hitam;Tipe1;Laci;3;2021-01-10;2021-01-17;Tipe1 Laci 140 Hitam;1000000;;;;;
2533;120;Hitam;Tipe2;Biasa;3;2021-01-10;2021-01-17;Tipe2 Biasa 120 Hitam;1100000;;;;;
2534;140;Hitam;Tipe3;Biasa;3;2021-01-10;2021-01-17;Tipe3 Biasa 140 Hitam;1200000;;;;;
2535;160;Hitam;Tipe3;Laci;4;2021-01-13;2021-01-20;Tipe3 Laci 160 Hitam;1500000;;;;;
2536;180;Pink;Tipe1;Biasa;4;2021-01-13;2021-01-20;Tipe1 Biasa 180 Pink;700000;;;;;
2537;180;Coklat;Tipe2;Biasa;4;2021-01-13;2021-01-20;Tipe2 Biasa 180 Coklat;1100000;;;;;
2538;180;Pink;Tipe1;Biasa;4;2021-01-13;2021-01-20;Tipe1 Biasa 180 Pink;700000;;;;;
2539;140;Pink;Tipe1;Permata;4;2021-01-13;2021-01-20;Tipe1 Permata 140 Pink;1300000;;;;;
2540;120;Hitam;Tipe2;Laci;4;2021-01-13;2021-01-20;Tipe2 Laci 120 Hitam;1400000;;;;;
2541;140;Coklat;Tipe1;Biasa;4;2021-01-13;2021-01-20;Tipe1 Biasa 140 Coklat;700000;;;;;
2542;120;Hitam;Tipe1;Laci;4;2021-01-13;2021-01-20;Tipe1 Laci 120 Hitam;1000000;;;;;
2543;160;Merah;Tipe3;Biasa;4;2021-01-13;2021-01-20;Tipe3 Biasa 160 Merah;1200000;;;;;
2544;180;Hitam;Tipe1;Biasa;4;2021-01-15;2021-01-22;Tipe1 Biasa 180 Hitam;700000;;;;;
2545;160;Hitam;Tipe3;Laci;4;2021-01-15;2021-01-22;Tipe3 Laci 160 Hitam;1500000;;;;;
2546;160;Hitam;Tipe2;Biasa;4;2021-01-15;2021-01-22;Tipe2 Biasa 160 Hitam;1100000;;;;;
2547;160;Hitam;Tipe1;Biasa;4;2021-01-15;2021-01-22;Tipe1 Biasa 160 Hitam;700000;;;;;
2548;120;Hitam;Tipe2;Biasa;4;2021-01-15;2021-01-22;Tipe2 Biasa 120 Hitam;1100000;;;;;
2549;160;Hitam;Tipe3;Biasa;4;2021-01-15;2021-01-22;Tipe3 Biasa 160 Hitam;1200000;;;;;
2550;160;Abu-Abu;Tipe3;Permata;4;2021-01-15;2021-01-22;Tipe3 Permata 160 Abu-Abu;1800000;;;;;
2551;140;Hitam;Tipe1;Biasa;4;2021-01-15;2021-01-22;Tipe1 Biasa 140 Hitam;700000;;;;;
2552;160;Coklat;Tipe4;Biasa;4;2021-01-15;2021-01-22;Tipe4 Biasa 160 Coklat;1300000;;;;;
2553;160;Hitam;Tipe4;Biasa;4;2021-01-15;2021-01-22;Tipe4 Biasa 160 Hitam;1300000;;;;;
2554;160;Coklat;Tipe1;Biasa;2;2021-01-17;2021-01-24;Tipe1 Biasa 160 Coklat;700000;;;;;
2555;160;Pink;Tipe1;Biasa;2;2021-01-17;2021-01-24;Tipe1 Biasa 160 Pink;700000;;;;;
2556;160;Merah;Tipe1;Biasa;2;2021-01-17;2021-01-24;Tipe1 Biasa 160 Merah;700000;;;;;
2557;160;Pink;Tipe2;Biasa;2;2021-01-17;2021-01-24;Tipe2 Biasa 160 Pink;1100000;;;;;
2558;120;Hitam;Tipe4;Biasa;2;2021-01-17;2021-01-24;Tipe4 Biasa 120 Hitam;1300000;;;;;
2559;160;Hitam;Tipe2;Biasa;2;2021-01-17;2021-01-24;Tipe2 Biasa 160 Hitam;1100000;;;;;
2560;160;Abu-Abu;Tipe1;Biasa;2;2021-01-17;2021-01-24;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
2561;120;Coklat;Tipe3;Biasa;2;2021-01-17;2021-01-24;Tipe3 Biasa 120 Coklat;1200000;;;;;
2562;140;Merah;Tipe2;Biasa;2;2021-01-17;2021-01-24;Tipe2 Biasa 140 Merah;1100000;;;;;
2563;120;Coklat;Tipe1;Laci;2;2021-01-17;2021-01-24;Tipe1 Laci 120 Coklat;1000000;;;;;
2564;180;Coklat;Tipe3;Biasa;2;2021-01-17;2021-01-24;Tipe3 Biasa 180 Coklat;1200000;;;;;
2565;160;Merah;Tipe2;Biasa;2;2021-01-17;2021-01-24;Tipe2 Biasa 160 Merah;1100000;;;;;
2566;160;Hitam;Tipe1;Biasa;2;2021-01-17;2021-01-24;Tipe1 Biasa 160 Hitam;700000;;;;;
2567;160;Hitam;Tipe2;Biasa;2;2021-01-17;2021-01-24;Tipe2 Biasa 160 Hitam;1100000;;;;;
2568;160;Abu-Abu;Tipe1;Biasa;2;2021-01-17;2021-01-24;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
2569;180;Merah;Tipe3;Biasa;6;2021-01-21;2021-01-28;Tipe3 Biasa 180 Merah;1200000;;;;;
2570;160;Hitam;Tipe3;Biasa;6;2021-01-21;2021-01-28;Tipe3 Biasa 160 Hitam;1200000;;;;;
2571;180;Coklat;Tipe2;Laci;6;2021-01-21;2021-01-28;Tipe2 Laci 180 Coklat;1400000;;;;;
2572;160;Coklat;Tipe3;Biasa;6;2021-01-21;2021-01-28;Tipe3 Biasa 160 Coklat;1200000;;;;;
2573;160;Coklat;Tipe1;Biasa;6;2021-01-21;2021-01-28;Tipe1 Biasa 160 Coklat;700000;;;;;
2574;160;Coklat;Tipe1;Biasa;6;2021-01-21;2021-01-28;Tipe1 Biasa 160 Coklat;700000;;;;;
2575;120;Abu-Abu;Tipe1;Biasa;6;2021-01-21;2021-01-28;Tipe1 Biasa 120 Abu-Abu;700000;;;;;
2576;160;Hitam;Tipe3;Biasa;6;2021-01-21;2021-01-28;Tipe3 Biasa 160 Hitam;1200000;;;;;
2577;180;Hitam;Tipe2;Laci;6;2021-01-21;2021-01-28;Tipe2 Laci 180 Hitam;1400000;;;;;
2578;160;Hitam;Tipe2;Biasa;6;2021-01-21;2021-01-28;Tipe2 Biasa 160 Hitam;1100000;;;;;
2579;120;Coklat;Tipe1;Biasa;1;2021-01-23;2021-01-30;Tipe1 Biasa 120 Coklat;700000;;;;;
2580;160;Hitam;Tipe4;Biasa;1;2021-01-23;2021-01-30;Tipe4 Biasa 160 Hitam;1300000;;;;;
2581;120;Abu-Abu;Tipe3;Laci;1;2021-01-23;2021-01-30;Tipe3 Laci 120 Abu-Abu;1500000;;;;;
2582;140;Coklat;Tipe3;Biasa;1;2021-01-23;2021-01-30;Tipe3 Biasa 140 Coklat;1200000;;;;;
2583;120;Merah;Tipe2;Biasa;1;2021-01-23;2021-01-30;Tipe2 Biasa 120 Merah;1100000;;;;;
2584;180;Hitam;Tipe2;Biasa;1;2021-01-23;2021-01-30;Tipe2 Biasa 180 Hitam;1100000;;;;;
2585;160;Abu-Abu;Tipe3;Biasa;1;2021-01-23;2021-01-30;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
2586;120;Coklat;Tipe3;Biasa;1;2021-01-23;2021-01-30;Tipe3 Biasa 120 Coklat;1200000;;;;;
2587;180;Abu-Abu;Tipe1;Laci;1;2021-01-23;2021-01-30;Tipe1 Laci 180 Abu-Abu;1000000;;;;;
2588;180;Coklat;Tipe1;Biasa;1;2021-01-23;2021-01-30;Tipe1 Biasa 180 Coklat;700000;;;;;
2589;180;Coklat;Tipe1;Laci;1;2021-01-23;2021-01-30;Tipe1 Laci 180 Coklat;1000000;;;;;
2590;120;Hitam;Tipe3;Biasa;1;2021-01-25;2021-02-01;Tipe3 Biasa 120 Hitam;1200000;;;;;
2591;160;Abu-Abu;Tipe2;Biasa;1;2021-01-25;2021-02-01;Tipe2 Biasa 160 Abu-Abu;1100000;;;;;
2592;180;Abu-Abu;Tipe4;Biasa;1;2021-01-25;2021-02-01;Tipe4 Biasa 180 Abu-Abu;1300000;;;;;
2593;140;Hitam;Tipe1;Biasa;1;2021-01-25;2021-02-01;Tipe1 Biasa 140 Hitam;700000;;;;;
2594;160;Hitam;Tipe3;Biasa;1;2021-01-25;2021-02-01;Tipe3 Biasa 160 Hitam;1200000;;;;;
2595;160;Pink;Tipe1;Biasa;1;2021-01-25;2021-02-01;Tipe1 Biasa 160 Pink;700000;;;;;
2596;160;Hitam;Tipe1;Biasa;1;2021-01-25;2021-02-01;Tipe1 Biasa 160 Hitam;700000;;;;;
2597;180;Hitam;Tipe1;Biasa;1;2021-01-25;2021-02-01;Tipe1 Biasa 180 Hitam;700000;;;;;
2598;180;Hitam;Tipe2;Biasa;1;2021-01-25;2021-02-01;Tipe2 Biasa 180 Hitam;1100000;;;;;
2599;120;Hitam;Tipe3;Biasa;1;2021-01-27;2021-02-03;Tipe3 Biasa 120 Hitam;1200000;;;;;
2600;120;Pink;Tipe1;Biasa;1;2021-01-27;2021-02-03;Tipe1 Biasa 120 Pink;700000;;;;;
2601;180;Merah;Tipe2;Biasa;1;2021-01-27;2021-02-03;Tipe2 Biasa 180 Merah;1100000;;;;;
2602;180;Hitam;Tipe1;Biasa;1;2021-01-27;2021-02-03;Tipe1 Biasa 180 Hitam;700000;;;;;
2603;160;Merah;Tipe2;Biasa;1;2021-01-27;2021-02-03;Tipe2 Biasa 160 Merah;1100000;;;;;
2604;140;Merah;Tipe4;Biasa;1;2021-01-27;2021-02-03;Tipe4 Biasa 140 Merah;1300000;;;;;
2605;160;Hitam;Tipe4;Biasa;1;2021-01-27;2021-02-03;Tipe4 Biasa 160 Hitam;1300000;;;;;
2606;160;Pink;Tipe4;Biasa;1;2021-01-27;2021-02-03;Tipe4 Biasa 160 Pink;1300000;;;;;
2607;160;Abu-Abu;Tipe2;Biasa;1;2021-01-27;2021-02-03;Tipe2 Biasa 160 Abu-Abu;1100000;;;;;
2608;180;Coklat;Tipe1;Biasa;1;2021-01-27;2021-02-03;Tipe1 Biasa 180 Coklat;700000;;;;;
2609;120;Coklat;Tipe2;Biasa;1;2021-01-27;2021-02-03;Tipe2 Biasa 120 Coklat;1100000;;;;;
2610;160;Hitam;Tipe3;Biasa;2;2021-01-29;2021-02-05;Tipe3 Biasa 160 Hitam;1200000;;;;;
2611;180;Abu-Abu;Tipe1;Biasa;2;2021-01-29;2021-02-05;Tipe1 Biasa 180 Abu-Abu;700000;;;;;
2612;140;Abu-Abu;Tipe2;Biasa;2;2021-01-29;2021-02-05;Tipe2 Biasa 140 Abu-Abu;1100000;;;;;
2613;160;Hitam;Tipe1;Biasa;2;2021-01-29;2021-02-05;Tipe1 Biasa 160 Hitam;700000;;;;;
2614;180;Hitam;Tipe3;Biasa;2;2021-01-29;2021-02-05;Tipe3 Biasa 180 Hitam;1200000;;;;;
2615;160;Coklat;Tipe1;Biasa;2;2021-01-29;2021-02-05;Tipe1 Biasa 160 Coklat;700000;;;;;
2616;180;Coklat;Tipe3;Biasa;2;2021-01-29;2021-02-05;Tipe3 Biasa 180 Coklat;1200000;;;;;
2617;160;Hitam;Tipe2;Biasa;2;2021-01-29;2021-02-05;Tipe2 Biasa 160 Hitam;1100000;;;;;
2618;160;Hitam;Tipe2;Biasa;2;2021-01-29;2021-02-05;Tipe2 Biasa 160 Hitam;1100000;;;;;
2619;140;Coklat;Tipe3;Biasa;2;2021-01-29;2021-02-05;Tipe3 Biasa 140 Coklat;1200000;;;;;
2620;180;Hitam;Tipe4;Biasa;2;2021-01-29;2021-02-05;Tipe4 Biasa 180 Hitam;1300000;;;;;
2621;160;Merah;Tipe4;Biasa;2;2021-01-29;2021-02-05;Tipe4 Biasa 160 Merah;1300000;;;;;
2622;140;Abu-Abu;Tipe1;Permata;3;2021-01-31;2021-02-07;Tipe1 Permata 140 Abu-Abu;1300000;;;;;
2623;120;Coklat;Tipe2;Laci;3;2021-01-31;2021-02-07;Tipe2 Laci 120 Coklat;1400000;;;;;
2624;180;Hitam;Tipe1;Biasa;3;2021-01-31;2021-02-07;Tipe1 Biasa 180 Hitam;700000;;;;;
2625;160;Hitam;Tipe4;Laci;3;2021-01-31;2021-02-07;Tipe4 Laci 160 Hitam;1600000;;;;;
2626;140;Coklat;Tipe2;Biasa;3;2021-01-31;2021-02-07;Tipe2 Biasa 140 Coklat;1100000;;;;;
2627;140;Coklat;Tipe4;Biasa;3;2021-01-31;2021-02-07;Tipe4 Biasa 140 Coklat;1300000;;;;;
2628;180;Abu-Abu;Tipe3;Biasa;3;2021-01-31;2021-02-07;Tipe3 Biasa 180 Abu-Abu;1200000;;;;;
2629;180;Abu-Abu;Tipe2;Biasa;3;2021-01-31;2021-02-07;Tipe2 Biasa 180 Abu-Abu;1100000;;;;;
2630;180;Hitam;Tipe4;Biasa;3;2021-01-31;2021-02-07;Tipe4 Biasa 180 Hitam;1300000;;;;;
2631;160;Coklat;Tipe1;Biasa;3;2021-01-31;2021-02-07;Tipe1 Biasa 160 Coklat;700000;;;;;
2632;140;Coklat;Tipe4;Biasa;3;2021-01-31;2021-02-07;Tipe4 Biasa 140 Coklat;1300000;;;;;
2633;160;Hitam;Tipe2;Biasa;3;2021-01-31;2021-02-07;Tipe2 Biasa 160 Hitam;1100000;;;;;
2634;120;Hitam;Tipe3;Biasa;3;2021-01-31;2021-02-07;Tipe3 Biasa 120 Hitam;1200000;;;;;
2635;160;Coklat;Tipe4;Biasa;3;2021-01-31;2021-02-07;Tipe4 Biasa 160 Coklat;1300000;;;;;
2636;160;Hitam;Tipe4;Biasa;3;2021-01-31;2021-02-07;Tipe4 Biasa 160 Hitam;1300000;;;;;
2637;120;Pink;Tipe3;Biasa;3;2021-02-03;2021-02-10;Tipe3 Biasa 120 Pink;1200000;;;;;
2638;180;Merah;Tipe1;Biasa;3;2021-02-03;2021-02-10;Tipe1 Biasa 180 Merah;700000;;;;;
2639;140;Abu-Abu;Tipe2;Biasa;3;2021-02-03;2021-02-10;Tipe2 Biasa 140 Abu-Abu;1100000;;;;;
2640;120;Coklat;Tipe2;Biasa;3;2021-02-03;2021-02-10;Tipe2 Biasa 120 Coklat;1100000;;;;;
2641;160;Pink;Tipe2;Biasa;3;2021-02-03;2021-02-10;Tipe2 Biasa 160 Pink;1100000;;;;;
2642;120;Hitam;Tipe2;Biasa;3;2021-02-03;2021-02-10;Tipe2 Biasa 120 Hitam;1100000;;;;;
2643;160;Merah;Tipe2;Biasa;2;2021-02-05;2021-02-12;Tipe2 Biasa 160 Merah;1100000;;;;;
2644;120;Abu-Abu;Tipe3;Biasa;2;2021-02-05;2021-02-12;Tipe3 Biasa 120 Abu-Abu;1200000;;;;;
2645;160;Hitam;Tipe4;Biasa;2;2021-02-05;2021-02-12;Tipe4 Biasa 160 Hitam;1300000;;;;;
2646;160;Hitam;Tipe1;Biasa;2;2021-02-05;2021-02-12;Tipe1 Biasa 160 Hitam;700000;;;;;
2647;140;Coklat;Tipe1;Permata;2;2021-02-05;2021-02-12;Tipe1 Permata 140 Coklat;1300000;;;;;
2648;180;Hitam;Tipe4;Biasa;2;2021-02-05;2021-02-12;Tipe4 Biasa 180 Hitam;1300000;;;;;
2649;120;Hitam;Tipe1;Biasa;4;2021-02-07;2021-02-14;Tipe1 Biasa 120 Hitam;700000;;;;;
2650;140;Hitam;Tipe2;Biasa;4;2021-02-07;2021-02-14;Tipe2 Biasa 140 Hitam;1100000;;;;;
2651;160;Coklat;Tipe4;Biasa;4;2021-02-07;2021-02-14;Tipe4 Biasa 160 Coklat;1300000;;;;;
2652;160;Pink;Tipe1;Biasa;4;2021-02-07;2021-02-14;Tipe1 Biasa 160 Pink;700000;;;;;
2653;180;Merah;Tipe1;Laci;4;2021-02-07;2021-02-14;Tipe1 Laci 180 Merah;1000000;;;;;
2654;180;Hitam;Tipe1;Laci;4;2021-02-07;2021-02-14;Tipe1 Laci 180 Hitam;1000000;;;;;
2655;120;Coklat;Tipe1;Biasa;4;2021-02-07;2021-02-14;Tipe1 Biasa 120 Coklat;700000;;;;;
2656;120;Hitam;Tipe2;Laci;4;2021-02-07;2021-02-14;Tipe2 Laci 120 Hitam;1400000;;;;;
2657;140;Coklat;Tipe1;Biasa;4;2021-02-07;2021-02-14;Tipe1 Biasa 140 Coklat;700000;;;;;
2658;180;Coklat;Tipe1;Biasa;4;2021-02-07;2021-02-14;Tipe1 Biasa 180 Coklat;700000;;;;;
2659;160;Hitam;Tipe4;Biasa;4;2021-02-07;2021-02-14;Tipe4 Biasa 160 Hitam;1300000;;;;;
2660;160;Coklat;Tipe2;Biasa;4;2021-02-10;2021-02-17;Tipe2 Biasa 160 Coklat;1100000;;;;;
2661;180;Abu-Abu;Tipe1;Biasa;4;2021-02-10;2021-02-17;Tipe1 Biasa 180 Abu-Abu;700000;;;;;
2662;180;Coklat;Tipe1;Biasa;4;2021-02-10;2021-02-17;Tipe1 Biasa 180 Coklat;700000;;;;;
2663;160;Hitam;Tipe4;Laci;4;2021-02-10;2021-02-17;Tipe4 Laci 160 Hitam;1600000;;;;;
2664;180;Hitam;Tipe1;Biasa;4;2021-02-10;2021-02-17;Tipe1 Biasa 180 Hitam;700000;;;;;
2665;160;Hitam;Tipe1;Biasa;4;2021-02-10;2021-02-17;Tipe1 Biasa 160 Hitam;700000;;;;;
2666;160;Coklat;Tipe2;Biasa;6;2021-02-12;2021-02-19;Tipe2 Biasa 160 Coklat;1100000;;;;;
2667;180;Hitam;Tipe2;Biasa;6;2021-02-12;2021-02-19;Tipe2 Biasa 180 Hitam;1100000;;;;;
2668;140;Merah;Tipe2;Biasa;6;2021-02-12;2021-02-19;Tipe2 Biasa 140 Merah;1100000;;;;;
2669;160;Hitam;Tipe2;Biasa;6;2021-02-12;2021-02-19;Tipe2 Biasa 160 Hitam;1100000;;;;;
2670;160;Merah;Tipe3;Biasa;6;2021-02-12;2021-02-19;Tipe3 Biasa 160 Merah;1200000;;;;;
2671;180;Hitam;Tipe1;Biasa;6;2021-02-12;2021-02-19;Tipe1 Biasa 180 Hitam;700000;;;;;
2672;160;Merah;Tipe2;Biasa;6;2021-02-12;2021-02-19;Tipe2 Biasa 160 Merah;1100000;;;;;
2673;180;Hitam;Tipe4;Biasa;6;2021-02-12;2021-02-19;Tipe4 Biasa 180 Hitam;1300000;;;;;
2674;140;Coklat;Tipe4;Biasa;6;2021-02-12;2021-02-19;Tipe4 Biasa 140 Coklat;1300000;;;;;
2675;180;Merah;Tipe2;Biasa;6;2021-02-12;2021-02-19;Tipe2 Biasa 180 Merah;1100000;;;;;
2676;140;Merah;Tipe2;Biasa;6;2021-02-12;2021-02-19;Tipe2 Biasa 140 Merah;1100000;;;;;
2677;160;Coklat;Tipe3;Biasa;6;2021-02-12;2021-02-19;Tipe3 Biasa 160 Coklat;1200000;;;;;
2678;180;Coklat;Tipe4;Laci;6;2021-02-12;2021-02-19;Tipe4 Laci 180 Coklat;1600000;;;;;
2679;120;Merah;Tipe2;Biasa;6;2021-02-14;2021-02-21;Tipe2 Biasa 120 Merah;1100000;;;;;
2680;160;Hitam;Tipe1;Biasa;6;2021-02-14;2021-02-21;Tipe1 Biasa 160 Hitam;700000;;;;;
2681;160;Abu-Abu;Tipe3;Biasa;6;2021-02-14;2021-02-21;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
2682;160;Coklat;Tipe2;Biasa;6;2021-02-14;2021-02-21;Tipe2 Biasa 160 Coklat;1100000;;;;;
2683;160;Hitam;Tipe4;Biasa;6;2021-02-14;2021-02-21;Tipe4 Biasa 160 Hitam;1300000;;;;;
